current_season_end	current_season_start	distance_map	mean_distance	other_season_end	other_season_start	replicate	total_comparisons	total_distance
1997-07-01	1996-07-01	wolf	8.89	1997-07-01	1996-07-01	0	1936	17212
1997-07-01	1996-07-01	wolf	10.38	1998-07-01	1997-07-01	0	5632	58488
1997-07-01	1996-07-01	wolf	11.44	1999-07-01	1998-07-01	0	6952	79565
1998-07-01	1997-07-01	wolf	6.06	1998-07-01	1997-07-01	0	16384	99224
1998-07-01	1997-07-01	wolf	6.2	1999-07-01	1998-07-01	0	20224	125422
1998-07-01	1997-07-01	wolf	7.83	2000-07-01	1999-07-01	0	24320	190448
1999-07-01	1998-07-01	wolf	4.06	1999-07-01	1998-07-01	0	24964	101248
1999-07-01	1998-07-01	wolf	4.65	2000-07-01	1999-07-01	0	30020	139600
1999-07-01	1998-07-01	wolf	5.89	2001-07-01	2000-07-01	0	33496	197384
2000-07-01	1999-07-01	wolf	2.68	2000-07-01	1999-07-01	0	36100	96792
2000-07-01	1999-07-01	wolf	4.4	2001-07-01	2000-07-01	0	40280	177130
2000-07-01	1999-07-01	wolf	4.93	2002-07-01	2001-07-01	0	70490	347195
2001-07-01	2000-07-01	wolf	3.87	2001-07-01	2000-07-01	0	44944	174088
2001-07-01	2000-07-01	wolf	5.0	2002-07-01	2001-07-01	0	78652	393332
2001-07-01	2000-07-01	wolf	8.04	2003-07-01	2002-07-01	0	72928	586027
2002-07-01	2001-07-01	wolf	3.55	2002-07-01	2001-07-01	0	137641	489228
2002-07-01	2001-07-01	wolf	6.66	2003-07-01	2002-07-01	0	127624	850336
2002-07-01	2001-07-01	wolf	9.68	2004-07-01	2003-07-01	0	165837	1604665
2003-07-01	2002-07-01	wolf	5.17	2003-07-01	2002-07-01	0	118336	611306
2003-07-01	2002-07-01	wolf	5.93	2004-07-01	2003-07-01	0	153768	911620
2003-07-01	2002-07-01	wolf	8.42	2005-07-01	2004-07-01	0	170968	1438758
2004-07-01	2003-07-01	wolf	4.52	2004-07-01	2003-07-01	0	199809	902358
2004-07-01	2003-07-01	wolf	5.81	2005-07-01	2004-07-01	0	222159	1291073
2004-07-01	2003-07-01	wolf	6.71	2006-07-01	2005-07-01	0	201150	1350152
2005-07-01	2004-07-01	wolf	2.87	2005-07-01	2004-07-01	0	247009	708394
2005-07-01	2004-07-01	wolf	3.34	2006-07-01	2005-07-01	0	223650	746517
2005-07-01	2004-07-01	wolf	4.57	2007-07-01	2006-07-01	0	246512	1127632
2006-07-01	2005-07-01	wolf	2.65	2006-07-01	2005-07-01	0	202500	536736
2006-07-01	2005-07-01	wolf	3.44	2007-07-01	2006-07-01	0	223200	768311
2006-07-01	2005-07-01	wolf	4.29	2008-07-01	2007-07-01	0	212400	910690
2007-07-01	2006-07-01	wolf	3.34	2007-07-01	2006-07-01	0	246016	821614
2007-07-01	2006-07-01	wolf	3.67	2008-07-01	2007-07-01	0	234112	858880
2007-07-01	2006-07-01	wolf	4.63	2009-07-01	2008-07-01	0	257920	1194624
2008-07-01	2007-07-01	wolf	2.87	2008-07-01	2007-07-01	0	222784	638362
2008-07-01	2007-07-01	wolf	3.44	2009-07-01	2008-07-01	0	245440	845074
2008-07-01	2007-07-01	wolf	6.48	2010-07-01	2009-07-01	0	177472	1150473
2009-07-01	2008-07-01	wolf	3.14	2009-07-01	2008-07-01	0	270400	850008
2009-07-01	2008-07-01	wolf	5.27	2010-07-01	2009-07-01	0	195520	1031175
2009-07-01	2008-07-01	wolf	7.46	2011-07-01	2010-07-01	0	282360	2107253
2010-07-01	2009-07-01	wolf	4.65	2010-07-01	2009-07-01	0	141376	656940
2010-07-01	2009-07-01	wolf	6.27	2011-07-01	2010-07-01	0	204168	1280787
2010-07-01	2009-07-01	wolf	6.44	2012-07-01	2011-07-01	0	201912	1300684
2011-07-01	2010-07-01	wolf	5.43	2011-07-01	2010-07-01	0	294849	1600978
2011-07-01	2010-07-01	wolf	6.5	2012-07-01	2011-07-01	0	291591	1895272
2011-07-01	2010-07-01	wolf	8.96	2013-07-01	2012-07-01	0	305709	2739252
2012-07-01	2011-07-01	wolf	5.12	2012-07-01	2011-07-01	0	288369	1477046
2012-07-01	2011-07-01	wolf	6.11	2013-07-01	2012-07-01	0	302331	1848516
2012-07-01	2011-07-01	wolf	7.63	2014-07-01	2013-07-01	0	306627	2339757
2013-07-01	2012-07-01	wolf	4.75	2013-07-01	2012-07-01	0	316969	1506222
2013-07-01	2012-07-01	wolf	4.79	2014-07-01	2013-07-01	0	321473	1539002
2013-07-01	2012-07-01	wolf	6.5	2015-07-01	2014-07-01	0	334422	2174610
2014-07-01	2013-07-01	wolf	3.27	2014-07-01	2013-07-01	0	326041	1067738
2014-07-01	2013-07-01	wolf	4.92	2015-07-01	2014-07-01	0	339174	1670162
2014-07-01	2013-07-01	wolf	5.83	2016-07-01	2015-07-01	0	342029	1993568
2015-07-01	2014-07-01	wolf	4.82	2015-07-01	2014-07-01	0	352836	1699528
2015-07-01	2014-07-01	wolf	5.12	2016-07-01	2015-07-01	0	355806	1821459
2015-07-01	2014-07-01	wolf	6.55	2017-07-01	2016-07-01	0	363528	2381046
2016-07-01	2015-07-01	wolf	4.88	2016-07-01	2015-07-01	0	358801	1750180
2016-07-01	2015-07-01	wolf	6.15	2017-07-01	2016-07-01	0	366588	2256052
2016-07-01	2015-07-01	wolf	7.16	2018-07-01	2017-07-01	0	362994	2598440
2017-07-01	2016-07-01	wolf	6.31	2017-07-01	2016-07-01	0	374544	2364460
2017-07-01	2016-07-01	wolf	7.28	2018-07-01	2017-07-01	0	370872	2701176
2017-07-01	2016-07-01	wolf	8.71	2019-07-01	2018-07-01	0	367812	3202997
2018-07-01	2017-07-01	wolf	7.1	2018-07-01	2017-07-01	0	367236	2608576
2018-07-01	2017-07-01	wolf	8.91	2019-07-01	2018-07-01	0	364206	3243379
2018-07-01	2017-07-01	wolf	9.58	2020-07-01	2019-07-01	0	93324	894274
2019-07-01	2018-07-01	wolf	8.31	2019-07-01	2018-07-01	0	361201	3002784
2019-07-01	2018-07-01	wolf	8.7	2020-07-01	2019-07-01	0	92554	804758
2020-07-01	2019-07-01	wolf	6.21	2020-07-01	2019-07-01	0	23716	147220
1997-07-01	1996-07-01	wolf_nonepitope	2.11	1997-07-01	1996-07-01	0	1936	4082
1997-07-01	1996-07-01	wolf_nonepitope	2.1	1998-07-01	1997-07-01	0	5632	11801
1997-07-01	1996-07-01	wolf_nonepitope	2.93	1999-07-01	1998-07-01	0	6952	20341
1998-07-01	1997-07-01	wolf_nonepitope	1.83	1998-07-01	1997-07-01	0	16384	29938
1998-07-01	1997-07-01	wolf_nonepitope	2.79	1999-07-01	1998-07-01	0	20224	56419
1998-07-01	1997-07-01	wolf_nonepitope	4.17	2000-07-01	1999-07-01	0	24320	101466
1999-07-01	1998-07-01	wolf_nonepitope	3.21	1999-07-01	1998-07-01	0	24964	80060
1999-07-01	1998-07-01	wolf_nonepitope	4.81	2000-07-01	1999-07-01	0	30020	144307
1999-07-01	1998-07-01	wolf_nonepitope	4.58	2001-07-01	2000-07-01	0	33496	153259
2000-07-01	1999-07-01	wolf_nonepitope	3.57	2000-07-01	1999-07-01	0	36100	128882
2000-07-01	1999-07-01	wolf_nonepitope	5.07	2001-07-01	2000-07-01	0	40280	204413
2000-07-01	1999-07-01	wolf_nonepitope	7.68	2002-07-01	2001-07-01	0	70490	541642
2001-07-01	2000-07-01	wolf_nonepitope	4.58	2001-07-01	2000-07-01	0	44944	205950
2001-07-01	2000-07-01	wolf_nonepitope	6.4	2002-07-01	2001-07-01	0	78652	503283
2001-07-01	2000-07-01	wolf_nonepitope	8.22	2003-07-01	2002-07-01	0	72928	599481
2002-07-01	2001-07-01	wolf_nonepitope	5.39	2002-07-01	2001-07-01	0	137641	741662
2002-07-01	2001-07-01	wolf_nonepitope	7.63	2003-07-01	2002-07-01	0	127624	973419
2002-07-01	2001-07-01	wolf_nonepitope	8.39	2004-07-01	2003-07-01	0	165837	1392175
2003-07-01	2002-07-01	wolf_nonepitope	5.05	2003-07-01	2002-07-01	0	118336	597460
2003-07-01	2002-07-01	wolf_nonepitope	3.91	2004-07-01	2003-07-01	0	153768	601667
2003-07-01	2002-07-01	wolf_nonepitope	4.76	2005-07-01	2004-07-01	0	170968	813496
2004-07-01	2003-07-01	wolf_nonepitope	1.65	2004-07-01	2003-07-01	0	199809	329012
2004-07-01	2003-07-01	wolf_nonepitope	2.48	2005-07-01	2004-07-01	0	222159	551855
2004-07-01	2003-07-01	wolf_nonepitope	4.16	2006-07-01	2005-07-01	0	201150	836678
2005-07-01	2004-07-01	wolf_nonepitope	2.3	2005-07-01	2004-07-01	0	247009	567502
2005-07-01	2004-07-01	wolf_nonepitope	3.45	2006-07-01	2005-07-01	0	223650	771665
2005-07-01	2004-07-01	wolf_nonepitope	4.26	2007-07-01	2006-07-01	0	246512	1050129
2006-07-01	2005-07-01	wolf_nonepitope	3.18	2006-07-01	2005-07-01	0	202500	644862
2006-07-01	2005-07-01	wolf_nonepitope	3.31	2007-07-01	2006-07-01	0	223200	738270
2006-07-01	2005-07-01	wolf_nonepitope	3.65	2008-07-01	2007-07-01	0	212400	775931
2007-07-01	2006-07-01	wolf_nonepitope	2.48	2007-07-01	2006-07-01	0	246016	611308
2007-07-01	2006-07-01	wolf_nonepitope	2.57	2008-07-01	2007-07-01	0	234112	600547
2007-07-01	2006-07-01	wolf_nonepitope	2.97	2009-07-01	2008-07-01	0	257920	766113
2008-07-01	2007-07-01	wolf_nonepitope	2.29	2008-07-01	2007-07-01	0	222784	510384
2008-07-01	2007-07-01	wolf_nonepitope	2.43	2009-07-01	2008-07-01	0	245440	595571
2008-07-01	2007-07-01	wolf_nonepitope	2.85	2010-07-01	2009-07-01	0	177472	505663
2009-07-01	2008-07-01	wolf_nonepitope	1.86	2009-07-01	2008-07-01	0	270400	503922
2009-07-01	2008-07-01	wolf_nonepitope	2.12	2010-07-01	2009-07-01	0	195520	413718
2009-07-01	2008-07-01	wolf_nonepitope	2.33	2011-07-01	2010-07-01	0	282360	657917
2010-07-01	2009-07-01	wolf_nonepitope	2.24	2010-07-01	2009-07-01	0	141376	316668
2010-07-01	2009-07-01	wolf_nonepitope	2.48	2011-07-01	2010-07-01	0	204168	505795
2010-07-01	2009-07-01	wolf_nonepitope	3.28	2012-07-01	2011-07-01	0	201912	661646
2011-07-01	2010-07-01	wolf_nonepitope	2.58	2011-07-01	2010-07-01	0	294849	760220
2011-07-01	2010-07-01	wolf_nonepitope	3.29	2012-07-01	2011-07-01	0	291591	959403
2011-07-01	2010-07-01	wolf_nonepitope	3.91	2013-07-01	2012-07-01	0	305709	1194145
2012-07-01	2011-07-01	wolf_nonepitope	2.86	2012-07-01	2011-07-01	0	288369	824648
2012-07-01	2011-07-01	wolf_nonepitope	3.4	2013-07-01	2012-07-01	0	302331	1027462
2012-07-01	2011-07-01	wolf_nonepitope	4.43	2014-07-01	2013-07-01	0	306627	1357707
2013-07-01	2012-07-01	wolf_nonepitope	2.88	2013-07-01	2012-07-01	0	316969	912296
2013-07-01	2012-07-01	wolf_nonepitope	3.43	2014-07-01	2013-07-01	0	321473	1104247
2013-07-01	2012-07-01	wolf_nonepitope	4.71	2015-07-01	2014-07-01	0	334422	1576560
2014-07-01	2013-07-01	wolf_nonepitope	3.31	2014-07-01	2013-07-01	0	326041	1079400
2014-07-01	2013-07-01	wolf_nonepitope	4.08	2015-07-01	2014-07-01	0	339174	1385290
2014-07-01	2013-07-01	wolf_nonepitope	4.75	2016-07-01	2015-07-01	0	342029	1625360
2015-07-01	2014-07-01	wolf_nonepitope	3.37	2015-07-01	2014-07-01	0	352836	1190182
2015-07-01	2014-07-01	wolf_nonepitope	3.48	2016-07-01	2015-07-01	0	355806	1237634
2015-07-01	2014-07-01	wolf_nonepitope	4.21	2017-07-01	2016-07-01	0	363528	1530467
2016-07-01	2015-07-01	wolf_nonepitope	3.12	2016-07-01	2015-07-01	0	358801	1119998
2016-07-01	2015-07-01	wolf_nonepitope	3.44	2017-07-01	2016-07-01	0	366588	1261070
2016-07-01	2015-07-01	wolf_nonepitope	3.08	2018-07-01	2017-07-01	0	362994	1116695
2017-07-01	2016-07-01	wolf_nonepitope	3.14	2017-07-01	2016-07-01	0	374544	1175148
2017-07-01	2016-07-01	wolf_nonepitope	3.04	2018-07-01	2017-07-01	0	370872	1127290
2017-07-01	2016-07-01	wolf_nonepitope	4.66	2019-07-01	2018-07-01	0	367812	1715188
2018-07-01	2017-07-01	wolf_nonepitope	2.72	2018-07-01	2017-07-01	0	367236	998828
2018-07-01	2017-07-01	wolf_nonepitope	4.46	2019-07-01	2018-07-01	0	364206	1622790
2018-07-01	2017-07-01	wolf_nonepitope	4.36	2020-07-01	2019-07-01	0	93324	407006
2019-07-01	2018-07-01	wolf_nonepitope	5.37	2019-07-01	2018-07-01	0	361201	1940902
2019-07-01	2018-07-01	wolf_nonepitope	5.39	2020-07-01	2019-07-01	0	92554	499032
2020-07-01	2019-07-01	wolf_nonepitope	3.86	2020-07-01	2019-07-01	0	23716	91600
1997-07-01	1996-07-01	koel	0.7	1997-07-01	1996-07-01	0	1936	1346
1997-07-01	1996-07-01	koel	1.42	1998-07-01	1997-07-01	0	5632	7989
1997-07-01	1996-07-01	koel	1.63	1999-07-01	1998-07-01	0	6952	11299
1998-07-01	1997-07-01	koel	0.73	1998-07-01	1997-07-01	0	16384	11912
1998-07-01	1997-07-01	koel	0.49	1999-07-01	1998-07-01	0	20224	9918
1998-07-01	1997-07-01	koel	0.48	2000-07-01	1999-07-01	0	24320	11711
1999-07-01	1998-07-01	koel	0.11	1999-07-01	1998-07-01	0	24964	2802
1999-07-01	1998-07-01	koel	0.1	2000-07-01	1999-07-01	0	30020	2944
1999-07-01	1998-07-01	koel	0.09	2001-07-01	2000-07-01	0	33496	2999
2000-07-01	1999-07-01	koel	0.08	2000-07-01	1999-07-01	0	36100	3008
2000-07-01	1999-07-01	koel	0.07	2001-07-01	2000-07-01	0	40280	3012
2000-07-01	1999-07-01	koel	0.11	2002-07-01	2001-07-01	0	70490	7501
2001-07-01	2000-07-01	koel	0.07	2001-07-01	2000-07-01	0	44944	2948
2001-07-01	2000-07-01	koel	0.1	2002-07-01	2001-07-01	0	78652	7655
2001-07-01	2000-07-01	koel	1.51	2003-07-01	2002-07-01	0	72928	110323
2002-07-01	2001-07-01	koel	0.13	2002-07-01	2001-07-01	0	137641	17598
2002-07-01	2001-07-01	koel	1.51	2003-07-01	2002-07-01	0	127624	192386
2002-07-01	2001-07-01	koel	3.02	2004-07-01	2003-07-01	0	165837	500225
2003-07-01	2002-07-01	koel	1.34	2003-07-01	2002-07-01	0	118336	158390
2003-07-01	2002-07-01	koel	1.96	2004-07-01	2003-07-01	0	153768	301135
2003-07-01	2002-07-01	koel	3.81	2005-07-01	2004-07-01	0	170968	650757
2004-07-01	2003-07-01	koel	1.43	2004-07-01	2003-07-01	0	199809	285618
2004-07-01	2003-07-01	koel	2.22	2005-07-01	2004-07-01	0	222159	493255
2004-07-01	2003-07-01	koel	2.88	2006-07-01	2005-07-01	0	201150	579655
2005-07-01	2004-07-01	koel	0.6	2005-07-01	2004-07-01	0	247009	148644
2005-07-01	2004-07-01	koel	1.03	2006-07-01	2005-07-01	0	223650	230732
2005-07-01	2004-07-01	koel	1.12	2007-07-01	2006-07-01	0	246512	275105
2006-07-01	2005-07-01	koel	0.55	2006-07-01	2005-07-01	0	202500	110792
2006-07-01	2005-07-01	koel	0.35	2007-07-01	2006-07-01	0	223200	79214
2006-07-01	2005-07-01	koel	0.4	2008-07-01	2007-07-01	0	212400	85686
2007-07-01	2006-07-01	koel	0.07	2007-07-01	2006-07-01	0	246016	16646
2007-07-01	2006-07-01	koel	0.11	2008-07-01	2007-07-01	0	234112	25557
2007-07-01	2006-07-01	koel	0.6	2009-07-01	2008-07-01	0	257920	155879
2008-07-01	2007-07-01	koel	0.14	2008-07-01	2007-07-01	0	222784	32164
2008-07-01	2007-07-01	koel	0.62	2009-07-01	2008-07-01	0	245440	152982
2008-07-01	2007-07-01	koel	1.9	2010-07-01	2009-07-01	0	177472	337511
2009-07-01	2008-07-01	koel	0.88	2009-07-01	2008-07-01	0	270400	238032
2009-07-01	2008-07-01	koel	1.53	2010-07-01	2009-07-01	0	195520	299810
2009-07-01	2008-07-01	koel	1.65	2011-07-01	2010-07-01	0	282360	465595
2010-07-01	2009-07-01	koel	0.35	2010-07-01	2009-07-01	0	141376	49848
2010-07-01	2009-07-01	koel	0.27	2011-07-01	2010-07-01	0	204168	54844
2010-07-01	2009-07-01	koel	0.7	2012-07-01	2011-07-01	0	201912	141727
2011-07-01	2010-07-01	koel	0.15	2011-07-01	2010-07-01	0	294849	44878
2011-07-01	2010-07-01	koel	0.52	2012-07-01	2011-07-01	0	291591	153063
2011-07-01	2010-07-01	koel	0.76	2013-07-01	2012-07-01	0	305709	232811
2012-07-01	2011-07-01	koel	0.5	2012-07-01	2011-07-01	0	288369	145144
2012-07-01	2011-07-01	koel	0.5	2013-07-01	2012-07-01	0	302331	150931
2012-07-01	2011-07-01	koel	0.77	2014-07-01	2013-07-01	0	306627	236611
2013-07-01	2012-07-01	koel	0.35	2013-07-01	2012-07-01	0	316969	110336
2013-07-01	2012-07-01	koel	0.5	2014-07-01	2013-07-01	0	321473	162079
2013-07-01	2012-07-01	koel	1.04	2015-07-01	2014-07-01	0	334422	346333
2014-07-01	2013-07-01	koel	0.46	2014-07-01	2013-07-01	0	326041	148482
2014-07-01	2013-07-01	koel	0.77	2015-07-01	2014-07-01	0	339174	260579
2014-07-01	2013-07-01	koel	0.91	2016-07-01	2015-07-01	0	342029	310203
2015-07-01	2014-07-01	koel	0.58	2015-07-01	2014-07-01	0	352836	206214
2015-07-01	2014-07-01	koel	0.55	2016-07-01	2015-07-01	0	355806	195999
2015-07-01	2014-07-01	koel	0.59	2017-07-01	2016-07-01	0	363528	213774
2016-07-01	2015-07-01	koel	0.46	2016-07-01	2015-07-01	0	358801	163554
2016-07-01	2015-07-01	koel	0.48	2017-07-01	2016-07-01	0	366588	175057
2016-07-01	2015-07-01	koel	0.44	2018-07-01	2017-07-01	0	362994	160946
2017-07-01	2016-07-01	koel	0.47	2017-07-01	2016-07-01	0	374544	174422
2017-07-01	2016-07-01	koel	0.43	2018-07-01	2017-07-01	0	370872	158302
2017-07-01	2016-07-01	koel	0.79	2019-07-01	2018-07-01	0	367812	289819
2018-07-01	2017-07-01	koel	0.39	2018-07-01	2017-07-01	0	367236	141444
2018-07-01	2017-07-01	koel	0.77	2019-07-01	2018-07-01	0	364206	279214
2018-07-01	2017-07-01	koel	0.49	2020-07-01	2019-07-01	0	93324	45691
2019-07-01	2018-07-01	koel	0.92	2019-07-01	2018-07-01	0	361201	332162
2019-07-01	2018-07-01	koel	0.81	2020-07-01	2019-07-01	0	92554	74815
2020-07-01	2019-07-01	koel	0.56	2020-07-01	2019-07-01	0	23716	13216
1997-07-01	1996-07-01	stem	1.47	1997-07-01	1996-07-01	0	1936	2850
1997-07-01	1996-07-01	stem	1.46	1998-07-01	1997-07-01	0	5632	8245
1997-07-01	1996-07-01	stem	1.95	1999-07-01	1998-07-01	0	6952	13579
1998-07-01	1997-07-01	stem	1.33	1998-07-01	1997-07-01	0	16384	21770
1998-07-01	1997-07-01	stem	1.87	1999-07-01	1998-07-01	0	20224	37916
1998-07-01	1997-07-01	stem	2.83	2000-07-01	1999-07-01	0	24320	68762
1999-07-01	1998-07-01	stem	2.06	1999-07-01	1998-07-01	0	24964	51346
1999-07-01	1998-07-01	stem	3.19	2000-07-01	1999-07-01	0	30020	95717
1999-07-01	1998-07-01	stem	3.33	2001-07-01	2000-07-01	0	33496	111623
2000-07-01	1999-07-01	stem	2.37	2000-07-01	1999-07-01	0	36100	85486
2000-07-01	1999-07-01	stem	3.75	2001-07-01	2000-07-01	0	40280	150989
2000-07-01	1999-07-01	stem	4.65	2002-07-01	2001-07-01	0	70490	327470
2001-07-01	2000-07-01	stem	3.22	2001-07-01	2000-07-01	0	44944	144590
2001-07-01	2000-07-01	stem	3.77	2002-07-01	2001-07-01	0	78652	296577
2001-07-01	2000-07-01	stem	4.25	2003-07-01	2002-07-01	0	72928	310199
2002-07-01	2001-07-01	stem	3.16	2002-07-01	2001-07-01	0	137641	434666
2002-07-01	2001-07-01	stem	4.3	2003-07-01	2002-07-01	0	127624	548470
2002-07-01	2001-07-01	stem	4.49	2004-07-01	2003-07-01	0	165837	745117
2003-07-01	2002-07-01	stem	3.06	2003-07-01	2002-07-01	0	118336	362476
2003-07-01	2002-07-01	stem	2.46	2004-07-01	2003-07-01	0	153768	377608
2003-07-01	2002-07-01	stem	3.23	2005-07-01	2004-07-01	0	170968	551668
2004-07-01	2003-07-01	stem	1.22	2004-07-01	2003-07-01	0	199809	243366
2004-07-01	2003-07-01	stem	1.94	2005-07-01	2004-07-01	0	222159	431386
2004-07-01	2003-07-01	stem	2.9	2006-07-01	2005-07-01	0	201150	582957
2005-07-01	2004-07-01	stem	1.67	2005-07-01	2004-07-01	0	247009	411930
2005-07-01	2004-07-01	stem	2.26	2006-07-01	2005-07-01	0	223650	504940
2005-07-01	2004-07-01	stem	3.46	2007-07-01	2006-07-01	0	246512	853953
2006-07-01	2005-07-01	stem	2.19	2006-07-01	2005-07-01	0	202500	443454
2006-07-01	2005-07-01	stem	2.78	2007-07-01	2006-07-01	0	223200	620980
2006-07-01	2005-07-01	stem	3.25	2008-07-01	2007-07-01	0	212400	689287
2007-07-01	2006-07-01	stem	2.43	2007-07-01	2006-07-01	0	246016	597380
2007-07-01	2006-07-01	stem	2.42	2008-07-01	2007-07-01	0	234112	567455
2007-07-01	2006-07-01	stem	2.88	2009-07-01	2008-07-01	0	257920	741877
2008-07-01	2007-07-01	stem	1.85	2008-07-01	2007-07-01	0	222784	411160
2008-07-01	2007-07-01	stem	1.96	2009-07-01	2008-07-01	0	245440	481831
2008-07-01	2007-07-01	stem	2.61	2010-07-01	2009-07-01	0	177472	463333
2009-07-01	2008-07-01	stem	1.4	2009-07-01	2008-07-01	0	270400	377594
2009-07-01	2008-07-01	stem	1.86	2010-07-01	2009-07-01	0	195520	363939
2009-07-01	2008-07-01	stem	2.49	2011-07-01	2010-07-01	0	282360	704116
2010-07-01	2009-07-01	stem	2.06	2010-07-01	2009-07-01	0	141376	291066
2010-07-01	2009-07-01	stem	2.7	2011-07-01	2010-07-01	0	204168	551285
2010-07-01	2009-07-01	stem	3.48	2012-07-01	2011-07-01	0	201912	702889
2011-07-01	2010-07-01	stem	2.79	2011-07-01	2010-07-01	0	294849	821490
2011-07-01	2010-07-01	stem	3.83	2012-07-01	2011-07-01	0	291591	1117672
2011-07-01	2010-07-01	stem	5.87	2013-07-01	2012-07-01	0	305709	1794559
2012-07-01	2011-07-01	stem	3.73	2012-07-01	2011-07-01	0	288369	1076682
2012-07-01	2011-07-01	stem	5.06	2013-07-01	2012-07-01	0	302331	1528780
2012-07-01	2011-07-01	stem	6.09	2014-07-01	2013-07-01	0	306627	1866302
2013-07-01	2012-07-01	stem	3.71	2013-07-01	2012-07-01	0	316969	1176414
2013-07-01	2012-07-01	stem	3.54	2014-07-01	2013-07-01	0	321473	1136674
2013-07-01	2012-07-01	stem	4.37	2015-07-01	2014-07-01	0	334422	1463043
2014-07-01	2013-07-01	stem	2.52	2014-07-01	2013-07-01	0	326041	820538
2014-07-01	2013-07-01	stem	3.1	2015-07-01	2014-07-01	0	339174	1050115
2014-07-01	2013-07-01	stem	3.76	2016-07-01	2015-07-01	0	342029	1287518
2015-07-01	2014-07-01	stem	2.6	2015-07-01	2014-07-01	0	352836	917824
2015-07-01	2014-07-01	stem	2.88	2016-07-01	2015-07-01	0	355806	1026352
2015-07-01	2014-07-01	stem	3.6	2017-07-01	2016-07-01	0	363528	1307286
2016-07-01	2015-07-01	stem	2.76	2016-07-01	2015-07-01	0	358801	991098
2016-07-01	2015-07-01	stem	3.13	2017-07-01	2016-07-01	0	366588	1147420
2016-07-01	2015-07-01	stem	2.72	2018-07-01	2017-07-01	0	362994	987552
2017-07-01	2016-07-01	stem	2.9	2017-07-01	2016-07-01	0	374544	1087496
2017-07-01	2016-07-01	stem	2.74	2018-07-01	2017-07-01	0	370872	1015258
2017-07-01	2016-07-01	stem	3.75	2019-07-01	2018-07-01	0	367812	1379133
2018-07-01	2017-07-01	stem	2.33	2018-07-01	2017-07-01	0	367236	856754
2018-07-01	2017-07-01	stem	3.37	2019-07-01	2018-07-01	0	364206	1225868
2018-07-01	2017-07-01	stem	3.29	2020-07-01	2019-07-01	0	93324	306773
2019-07-01	2018-07-01	stem	3.53	2019-07-01	2018-07-01	0	361201	1274694
2019-07-01	2018-07-01	stem	3.34	2020-07-01	2019-07-01	0	92554	309458
2020-07-01	2019-07-01	stem	2.35	2020-07-01	2019-07-01	0	23716	55754
1997-07-01	1996-07-01	stem_ep	0.0	1997-07-01	1996-07-01	0	1936	0
1997-07-01	1996-07-01	stem_ep	0.04	1998-07-01	1997-07-01	0	5632	220
1997-07-01	1996-07-01	stem_ep	0.24	1999-07-01	1998-07-01	0	6952	1672
1998-07-01	1997-07-01	stem_ep	0.08	1998-07-01	1997-07-01	0	16384	1266
1998-07-01	1997-07-01	stem_ep	0.27	1999-07-01	1998-07-01	0	20224	5547
1998-07-01	1997-07-01	stem_ep	0.2	2000-07-01	1999-07-01	0	24320	4858
1999-07-01	1998-07-01	stem_ep	0.4	1999-07-01	1998-07-01	0	24964	9872
1999-07-01	1998-07-01	stem_ep	0.37	2000-07-01	1999-07-01	0	30020	11026
1999-07-01	1998-07-01	stem_ep	0.35	2001-07-01	2000-07-01	0	33496	11890
2000-07-01	1999-07-01	stem_ep	0.31	2000-07-01	1999-07-01	0	36100	11162
2000-07-01	1999-07-01	stem_ep	0.31	2001-07-01	2000-07-01	0	40280	12355
2000-07-01	1999-07-01	stem_ep	0.77	2002-07-01	2001-07-01	0	70490	54598
2001-07-01	2000-07-01	stem_ep	0.3	2001-07-01	2000-07-01	0	44944	13458
2001-07-01	2000-07-01	stem_ep	0.73	2002-07-01	2001-07-01	0	78652	57501
2001-07-01	2000-07-01	stem_ep	0.68	2003-07-01	2002-07-01	0	72928	49718
2002-07-01	2001-07-01	stem_ep	0.61	2002-07-01	2001-07-01	0	137641	84030
2002-07-01	2001-07-01	stem_ep	1.01	2003-07-01	2002-07-01	0	127624	129290
2002-07-01	2001-07-01	stem_ep	0.86	2004-07-01	2003-07-01	0	165837	143367
2003-07-01	2002-07-01	stem_ep	0.88	2003-07-01	2002-07-01	0	118336	103550
2003-07-01	2002-07-01	stem_ep	0.71	2004-07-01	2003-07-01	0	153768	109883
2003-07-01	2002-07-01	stem_ep	1.52	2005-07-01	2004-07-01	0	170968	259171
2004-07-01	2003-07-01	stem_ep	0.31	2004-07-01	2003-07-01	0	199809	62188
2004-07-01	2003-07-01	stem_ep	1.07	2005-07-01	2004-07-01	0	222159	237892
2004-07-01	2003-07-01	stem_ep	1.58	2006-07-01	2005-07-01	0	201150	316860
2005-07-01	2004-07-01	stem_ep	0.86	2005-07-01	2004-07-01	0	247009	212628
2005-07-01	2004-07-01	stem_ep	0.98	2006-07-01	2005-07-01	0	223650	219049
2005-07-01	2004-07-01	stem_ep	1.25	2007-07-01	2006-07-01	0	246512	309258
2006-07-01	2005-07-01	stem_ep	0.69	2006-07-01	2005-07-01	0	202500	140584
2006-07-01	2005-07-01	stem_ep	0.73	2007-07-01	2006-07-01	0	223200	163425
2006-07-01	2005-07-01	stem_ep	0.95	2008-07-01	2007-07-01	0	212400	201396
2007-07-01	2006-07-01	stem_ep	0.55	2007-07-01	2006-07-01	0	246016	135418
